"","area_code","iso3c","continent","comm_code","item_code","item","comm_group"
"4723","RO","ROU","EU","p34","C_MOTO","Motor vehicles, trailers and semi-trailers (34)","Mining"
"4724","RO","ROU","EU","p35","C_OTRE","Other transport equipment (35)","Mining"
"4725","RO","ROU","EU","p36","C_FURN","Furniture; other manufactured goods n.e.c. (36)","Mining"
"4726","RO","ROU","EU","p37","C_RYMS","Secondary raw materials","Mining"
"4727","RO","ROU","EU","p37.w.1","C_BOTW","Bottles for treatment, Recycling of bottles by direct reuse","Mining"
"4728","RO","ROU","EU","p40.11.a","C_POWC","Electricity by coal","Mining"
"4729","RO","ROU","EU","p40.11.b","C_POWG","Electricity by gas","Mining"
"4730","RO","ROU","EU","p40.11.c","C_POWN","Electricity by nuclear","Mining"
"4731","RO","ROU","EU","p40.11.d","C_POWH","Electricity by hydro","Mining"
"4732","RO","ROU","EU","p40.11.e","C_POWW","Electricity by wind","Mining"
"4733","RO","ROU","EU","p40.11.f","C_POWP","Electricity by petroleum and other oil derivatives","Mining"
"4734","RO","ROU","EU","p40.11.g","C_POWB","Electricity by biomass and waste","Mining"
"4735","RO","ROU","EU","p40.11.h","C_POWS","Electricity by solar photovoltaic","Mining"
"4736","RO","ROU","EU","p40.11.i","C_POWE","Electricity by solar thermal","Mining"
"4737","RO","ROU","EU","p40.11.j","C_POWO","Electricity by tide, wave, ocean","Mining"
"4738","RO","ROU","EU","p40.11.k","C_POWM","Electricity by Geothermal","Mining"
"4739","RO","ROU","EU","p40.11.l","C_POWZ","Electricity nec","Mining"
"4740","RO","ROU","EU","p40.12","C_POWT","Transmission services of electricity","Mining"
"4741","RO","ROU","EU","p40.13","C_POWD","Distribution and trade services of electricity","Mining"
"4742","RO","ROU","EU","p40.2.a","C_COOG","Coke oven gas","Mining"
"4743","RO","ROU","EU","p40.2.b","C_MBFG","Blast Furnace Gas","Mining"
"4744","RO","ROU","EU","p40.2.c","C_MOSG","Oxygen Steel Furnace Gas","Mining"
"4745","RO","ROU","EU","p40.2.d","C_MGWG","Gas Works Gas","Mining"
"4746","RO","ROU","EU","p40.2.e","C_MBIO","Biogas","Mining"
"4747","RO","ROU","EU","p40.2.1","C_GASD","Distribution services of gaseous fuels through mains","Mining"
"4748","RO","ROU","EU","p40.3","C_HWAT","Steam and hot water supply services","Mining"
"4749","RO","ROU","EU","p41","C_WATR","Collected and purified water, distribution services of water (41)","Mining"
"4750","RO","ROU","EU","p45","C_CONS","Construction work (45)","Mining"
"4751","RO","ROU","EU","p45.w","C_CONW","Secondary construction material for treatment, Re-processing of secondary construction material into aggregates","Mining"
"4752","RO","ROU","EU","p50.a","C_TDMO","Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries","Mining"
"4753","RO","ROU","EU","p50.b","C_TDFU","Retail trade services of motor fuel","Mining"
"4754","RO","ROU","EU","p51","C_TDWH","Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)","Mining"
"4755","RO","ROU","EU","p52","C_TDRT","Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)","Mining"
"4756","RO","ROU","EU","p55","C_HORE","Hotel and restaurant services (55)","Mining"
"4757","RO","ROU","EU","p60.1","C_TRAI","Railway transportation services","Mining"
"4758","RO","ROU","EU","p60.2","C_TLND","Other land transportation services","Mining"
"4759","RO","ROU","EU","p60.3","C_TPIP","Transportation services via pipelines","Mining"
"4760","RO","ROU","EU","p61.1","C_TWAS","Sea and coastal water transportation services","Mining"
"4761","RO","ROU","EU","p61.2","C_TWAI","Inland water transportation services","Mining"
"4762","RO","ROU","EU","p62","C_TAIR","Air transport services (62)","Mining"
"4763","RO","ROU","EU","p63","C_TAUX","Supporting and auxiliary transport services; travel agency services (63)","Mining"
"4764","RO","ROU","EU","p64","C_PTEL","Post and telecommunication services (64)","Mining"
"4765","RO","ROU","EU","p65","C_FINT","Financial intermediation services, except insurance and pension funding services (65)","Mining"
"4766","RO","ROU","EU","p66","C_FINS","Insurance and pension funding services, except compulsory social security services (66)","Mining"
"4767","RO","ROU","EU","p67","C_FAUX","Services auxiliary to financial intermediation (67)","Mining"
"4768","RO","ROU","EU","p70","C_REAL","Real estate services (70)","Mining"
"4769","RO","ROU","EU","p71","C_MARE","Renting services of machinery and equipment without operator and of personal and household goods (71)","Mining"
"4770","RO","ROU","EU","p72","C_COMP","Computer and related services (72)","Mining"
"4771","RO","ROU","EU","p73","C_RESD","Research and development services (73)","Mining"
"4772","RO","ROU","EU","p74","C_OBUS","Other business services (74)","Mining"
"4773","RO","ROU","EU","p75","C_PADF","Public administration and defence services; compulsory social security services (75)","Mining"
"4774","RO","ROU","EU","p80","C_EDUC","Education services (80)","Mining"
"4775","RO","ROU","EU","p85","C_HEAL","Health and social work services (85)","Mining"
"4776","RO","ROU","EU","p90.1.a","C_INCF","Food waste for treatment: incineration","Mining"
"4777","RO","ROU","EU","p90.1.b","C_INCP","Paper waste for treatment: incineration","Mining"
"4778","RO","ROU","EU","p90.1.c","C_INCL","Plastic waste for treatment: incineration","Mining"
"4779","RO","ROU","EU","p90.1.d","C_INCM","Intert/metal waste for treatment: incineration","Mining"
"4780","RO","ROU","EU","p90.1.e","C_INCT","Textiles waste for treatment: incineration","Mining"
"4781","RO","ROU","EU","p90.1.f","C_INCW","Wood waste for treatment: incineration","Mining"
"4782","RO","ROU","EU","p90.1.g","C_INCO","Oil/hazardous waste for treatment: incineration","Mining"
"4783","RO","ROU","EU","p90.2.a","C_BIOF","Food waste for treatment: biogasification and land application","Mining"
"4784","RO","ROU","EU","p90.2.b","C_BIOP","Paper waste for treatment: biogasification and land application","Mining"
"4785","RO","ROU","EU","p90.2.c","C_BIOS","Sewage sludge for treatment: biogasification and land application","Mining"
"4786","RO","ROU","EU","p90.3.a","C_COMF","Food waste for treatment: composting and land application","Mining"
"4787","RO","ROU","EU","p90.3.b","C_COMW","Paper and wood waste for treatment: composting and land application","Mining"
"4788","RO","ROU","EU","p90.4.a","C_WASF","Food waste for treatment: waste water treatment","Mining"
"4789","RO","ROU","EU","p90.4.b","C_WASO","Other waste for treatment: waste water treatment","Mining"
"4790","RO","ROU","EU","p90.5.a","C_LANF","Food waste for treatment: landfill","Mining"
"4791","RO","ROU","EU","p90.5.b","C_LANP","Paper for treatment: landfill","Mining"
"4792","RO","ROU","EU","p90.5.c","C_LANL","Plastic waste for treatment: landfill","Mining"
"4793","RO","ROU","EU","p90.5.d","C_LANI","Inert/metal/hazardous waste for treatment: landfill","Mining"
"4794","RO","ROU","EU","p90.5.e","C_LANT","Textiles waste for treatment: landfill","Mining"
"4795","RO","ROU","EU","p90.5.f","C_LANW","Wood waste for treatment: landfill","Mining"
"4796","RO","ROU","EU","p91","C_ORGA","Membership organisation services n.e.c. (91)","Mining"
"4797","RO","ROU","EU","p92","C_RECR","Recreational, cultural and sporting services (92)","Mining"
"4798","RO","ROU","EU","p93","C_OSER","Other services (93)","Mining"
"4799","RO","ROU","EU","p95","C_PRHH","Private households with employed persons (95)","Mining"
"4800","RO","ROU","EU","p99","C_EXTO","Extra-territorial organizations and bodies","Mining"
"4801","SE","SWE","EU","p01.a","C_PARI","Paddy rice","Mining"
"4802","SE","SWE","EU","p01.b","C_WHEA","Wheat","Mining"
"4803","SE","SWE","EU","p01.c","C_OCER","Cereal grains nec","Mining"
"4804","SE","SWE","EU","p01.d","C_FVEG","Vegetables, fruit, nuts","Mining"
"4805","SE","SWE","EU","p01.e","C_OILS","Oil seeds","Mining"
"4806","SE","SWE","EU","p01.f","C_SUGB","Sugar cane, sugar beet","Mining"
"4807","SE","SWE","EU","p01.g","C_FIBR","Plant-based fibers","Mining"
"4808","SE","SWE","EU","p01.h","C_OTCR","Crops nec","Mining"
"4809","SE","SWE","EU","p01.i","C_CATL","Cattle","Mining"
"4810","SE","SWE","EU","p01.j","C_PIGS","Pigs","Mining"
"4811","SE","SWE","EU","p01.k","C_PLTR","Poultry","Mining"
"4812","SE","SWE","EU","p01.l","C_OMEA","Meat animals nec","Mining"
"4813","SE","SWE","EU","p01.m","C_OANP","Animal products nec","Mining"
"4814","SE","SWE","EU","p01.n","C_MILK","Raw milk","Mining"
"4815","SE","SWE","EU","p01.o","C_WOOL","Wool, silk-worm cocoons","Mining"
"4816","SE","SWE","EU","p01.w.1","C_MANC","Manure (conventional treatment)","Mining"
"4817","SE","SWE","EU","p01.w.2","C_MANB","Manure (biogas treatment)","Mining"
"4818","SE","SWE","EU","p02","C_FORE","Products of forestry, logging and related services (02)","Mining"
"4819","SE","SWE","EU","p05","C_FISH","Fish and other fishing products; services incidental of fishing (05)","Mining"
"4820","SE","SWE","EU","p10.a","C_ANTH","Anthracite","Mining"
"4821","SE","SWE","EU","p10.b","C_COKC","Coking Coal","Mining"
"4822","SE","SWE","EU","p10.c","C_OTBC","Other Bituminous Coal","Mining"
"4823","SE","SWE","EU","p10.d","C_SUBC","Sub-Bituminous Coal","Mining"
"4824","SE","SWE","EU","p10.e","C_PATF","Patent Fuel","Mining"
"4825","SE","SWE","EU","p10.f","C_LIBC","Lignite/Brown Coal","Mining"
"4826","SE","SWE","EU","p10.g","C_BKBP","BKB/Peat Briquettes","Mining"
"4827","SE","SWE","EU","p10.h","C_PEAT","Peat","Mining"
"4828","SE","SWE","EU","p11.a","C_COIL","Crude petroleum and services related to crude oil extraction, excluding surveying","Mining"
"4829","SE","SWE","EU","p11.b","C_GASE","Natural gas and services related to natural gas extraction, excluding surveying","Mining"
"4830","SE","SWE","EU","p11.b.1","C_GASL","Natural Gas Liquids","Mining"
"4831","SE","SWE","EU","p11.c","C_OGPL","Other Hydrocarbons","Mining"
"4832","SE","SWE","EU","p12","C_ORAN","Uranium and thorium ores (12)","Mining"
"4833","SE","SWE","EU","p13.1","C_IRON","Iron ores","Mining"
"4834","SE","SWE","EU","p13.20.11","C_COPO","Copper ores and concentrates","Mining"
"4835","SE","SWE","EU","p13.20.12","C_NIKO","Nickel ores and concentrates","Mining"
"4836","SE","SWE","EU","p13.20.13","C_ALUO","Aluminium ores and concentrates","Mining"
"4837","SE","SWE","EU","p13.20.14","C_PREO","Precious metal ores and concentrates","Mining"
"4838","SE","SWE","EU","p13.20.15","C_LZTO","Lead, zinc and tin ores and concentrates","Mining"
"4839","SE","SWE","EU","p13.20.16","C_ONFO","Other non-ferrous metal ores and concentrates","Mining"
"4840","SE","SWE","EU","p14.1","C_STON","Stone","Mining"
"4841","SE","SWE","EU","p14.2","C_SDCL","Sand and clay","Mining"
"4842","SE","SWE","EU","p14.3","C_CHMF","Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.","Mining"
"4843","SE","SWE","EU","p15.a","C_PCAT","Products of meat cattle","Mining"
"4844","SE","SWE","EU","p15.b","C_PPIG","Products of meat pigs","Mining"
"4845","SE","SWE","EU","p15.c","C_PPLT","Products of meat poultry","Mining"
"4846","SE","SWE","EU","p15.d","C_POME","Meat products nec","Mining"
"4847","SE","SWE","EU","p15.e","C_VOIL","products of Vegetable oils and fats","Mining"
"4848","SE","SWE","EU","p15.f","C_DAIR","Dairy products","Mining"
"4849","SE","SWE","EU","p15.g","C_RICE","Processed rice","Mining"
"4850","SE","SWE","EU","p15.h","C_SUGR","Sugar","Mining"
"4851","SE","SWE","EU","p15.i","C_OFOD","Food products nec","Mining"
"4852","SE","SWE","EU","p15.j","C_BEVR","Beverages","Mining"
"4853","SE","SWE","EU","p15.k","C_FSHP","Fish products","Mining"
"4854","SE","SWE","EU","p16","C_TOBC","Tobacco products (16)","Mining"
"4855","SE","SWE","EU","p17","C_TEXT","Textiles (17)","Mining"
"4856","SE","SWE","EU","p18","C_GARM","Wearing apparel; furs (18)","Mining"
"4857","SE","SWE","EU","p19","C_LETH","Leather and leather products (19)","Mining"
"4858","SE","SWE","EU","p20","C_WOOD","Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)","Mining"
"4859","SE","SWE","EU","p20.w","C_WOOW","Wood material for treatment, Re-processing of secondary wood material into new wood material","Mining"
"4860","SE","SWE","EU","p21.1","C_PULP","Pulp","Mining"
"4861","SE","SWE","EU","p21.w.1","C_PAPR","Secondary paper for treatment, Re-processing of secondary paper into new pulp","Mining"
"4862","SE","SWE","EU","p21.2","C_PAPE","Paper and paper products","Mining"
"4863","SE","SWE","EU","p22","C_MDIA","Printed matter and recorded media (22)","Mining"
"4864","SE","SWE","EU","p23.1.a","C_COKE","Coke Oven Coke","Mining"
"4865","SE","SWE","EU","p23.1.b","C_GCOK","Gas Coke","Mining"
"4866","SE","SWE","EU","p23.1.c","C_COTA","Coal Tar","Mining"
"4867","SE","SWE","EU","p23.20.a","C_MGSL","Motor Gasoline","Mining"
"4868","SE","SWE","EU","p23.20.b","C_AGSL","Aviation Gasoline","Mining"
"4869","SE","SWE","EU","p23.20.c","C_GJET","Gasoline Type Jet Fuel","Mining"
"4870","SE","SWE","EU","p23.20.d","C_KJET","Kerosene Type Jet Fuel","Mining"
"4871","SE","SWE","EU","p23.20.e","C_KERO","Kerosene","Mining"
"4872","SE","SWE","EU","p23.20.f","C_DOIL","Gas/Diesel Oil","Mining"
"4873","SE","SWE","EU","p23.20.g","C_FOIL","Heavy Fuel Oil","Mining"
"4874","SE","SWE","EU","p23.20.h","C_RGAS","Refinery Gas","Mining"
"4875","SE","SWE","EU","p23.20.i","C_LPGA","Liquefied Petroleum Gases (LPG)","Mining"
"4876","SE","SWE","EU","p23.20.j","C_REFF","Refinery Feedstocks","Mining"
"4877","SE","SWE","EU","p23.20.k","C_ETHA","Ethane","Mining"
"4878","SE","SWE","EU","p23.20.l","C_NAPT","Naphtha","Mining"
"4879","SE","SWE","EU","p23.20.m","C_WHSP","White Spirit & SBP","Mining"
"4880","SE","SWE","EU","p23.20.n","C_LUBR","Lubricants","Mining"
"4881","SE","SWE","EU","p23.20.o","C_BITU","Bitumen","Mining"
"4882","SE","SWE","EU","p23.20.p","C_PARW","Paraffin Waxes","Mining"
"4883","SE","SWE","EU","p23.20.q","C_PETC","Petroleum Coke","Mining"
"4884","SE","SWE","EU","p23.20.r","C_NSPP","Non-specified Petroleum Products","Mining"
"4885","SE","SWE","EU","p23.3","C_NUCF","Nuclear fuel","Mining"
"4886","SE","SWE","EU","p24.a","C_PLAS","Plastics, basic","Mining"
"4887","SE","SWE","EU","p24.a.w","C_PLAW","Secondary plastic for treatment, Re-processing of secondary plastic into new plastic","Mining"
"4888","SE","SWE","EU","p24.b","C_NFER","N-fertiliser","Mining"
"4889","SE","SWE","EU","p24.c","C_PFER","P- and other fertiliser","Mining"
"4890","SE","SWE","EU","p24.d","C_CHEM","Chemicals nec","Mining"
"4891","SE","SWE","EU","p24.e","C_CHAR","Charcoal","Mining"
"4892","SE","SWE","EU","p24.f","C_ADDC","Additives/Blending Components","Mining"
"4893","SE","SWE","EU","p24.g","C_BIOG","Biogasoline","Mining"
"4894","SE","SWE","EU","p24.h","C_BIOD","Biodiesels","Mining"
"4895","SE","SWE","EU","p24.i","C_OBIO","Other Liquid Biofuels","Mining"
"4896","SE","SWE","EU","p25","C_RUBP","Rubber and plastic products (25)","Mining"
"4897","SE","SWE","EU","p26.a","C_GLAS","Glass and glass products","Mining"
"4898","SE","SWE","EU","p26.a.w","M_metal&mineral_products","Secondary glass for treatment, Re-processing of secondary glass into new glass","Mining"
"4899","SE","SWE","EU","p26.b","C_CRMC","Ceramic goods","Mining"
"4900","SE","SWE","EU","p26.c","C_BRIK","Bricks, tiles and construction products, in baked clay","Mining"
"4901","SE","SWE","EU","p26.d","C_CMNT","Cement, lime and plaster","Mining"
"4902","SE","SWE","EU","p26.d.w","C_ASHW","Ash for treatment, Re-processing of ash into clinker","Mining"
"4903","SE","SWE","EU","p26.e","C_ONMM","Other non-metallic mineral products","Mining"
"4904","SE","SWE","EU","p27.a","C_STEL","Basic iron and steel and of ferro-alloys and first products thereof","Mining"
"4905","SE","SWE","EU","p27.a.w","C_STEW","Secondary steel for treatment, Re-processing of secondary steel into new steel","Mining"
"4906","SE","SWE","EU","p27.41","C_PREM","Precious metals","Mining"
"4907","SE","SWE","EU","p27.41.w","C_PREW","Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals","Mining"
"4908","SE","SWE","EU","p27.42","C_ALUM","Aluminium and aluminium products","Mining"
"4909","SE","SWE","EU","p27.42.w","C_ALUW","Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium","Mining"
"4910","SE","SWE","EU","p27.43","C_LZTP","Lead, zinc and tin and products thereof","Mining"
"4911","SE","SWE","EU","p27.43.w","C_LZTW","Secondary lead for treatment, Re-processing of secondary lead into new lead","Mining"
"4912","SE","SWE","EU","p27.44","C_COPP","Copper products","Mining"
"4913","SE","SWE","EU","p27.44.w","C_COPW","Secondary copper for treatment, Re-processing of secondary copper into new copper","Mining"
"4914","SE","SWE","EU","p27.45","C_ONFM","Other non-ferrous metal products","Mining"
"4915","SE","SWE","EU","p27.45.w","C_ONFW","Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals","Mining"
"4916","SE","SWE","EU","p27.5","C_METC","Foundry work services","Mining"
"4917","SE","SWE","EU","p28","C_FABM","Fabricated metal products, except machinery and equipment (28)","Mining"
"4918","SE","SWE","EU","p29","C_MACH","Machinery and equipment n.e.c. (29)","Mining"
"4919","SE","SWE","EU","p30","C_OFMA","Office machinery and computers (30)","Mining"
"4920","SE","SWE","EU","p31","C_ELMA","Electrical machinery and apparatus n.e.c. (31)","Mining"
"4921","SE","SWE","EU","p32","C_RATV","Radio, television and communication equipment and apparatus (32)","Mining"
"4922","SE","SWE","EU","p33","C_MEIN","Medical, precision and optical instruments, watches and clocks (33)","Mining"
"4923","SE","SWE","EU","p34","C_MOTO","Motor vehicles, trailers and semi-trailers (34)","Mining"
"4924","SE","SWE","EU","p35","C_OTRE","Other transport equipment (35)","Mining"
"4925","SE","SWE","EU","p36","C_FURN","Furniture; other manufactured goods n.e.c. (36)","Mining"
"4926","SE","SWE","EU","p37","C_RYMS","Secondary raw materials","Mining"
